DistOd;TypeObject;Object_Code;ObjectName;Object_Code_T;Marker;Length;Width;Depth_min;Depth_max;OrientTD;OrientBD;MPoint_Orient;MPoint_Dist;Type_Def;DistML;DistMR;DistStL;DistStR;LinkStL;LinkStR;LinkML;LinkMR;Comments;Latitude;Longtitude;Altitude
43381710;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43381760;4;0;;ѕродольный шов;Ћќ∆№;;;;;7,24;;;;;;;;;;;;;;;;
43392930;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43392980;4;0;;ѕродольный шов;Ћќ∆№;;;;;7,47;;;;;;;;;;;;;;;;
43404620;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43404670;4;0;;ѕродольный шов;Ћќ∆№;;;;;2,00;;;;;;;;;;;;;;;;
43416090;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43416140;4;0;;ѕродольный шов;Ћќ∆№;;;;;7,24;;;;;;;;;;;;;;;;
43427570;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43427620;4;0;;ѕродольный шов;Ћќ∆№;;;;;2,17;;;;;;;;;;;;;;;;
43438940;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43438990;4;0;;ѕродольный шов;Ћќ∆№;;;;;12,54;;;;;;;;;;;;;;;;
43449860;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43449910;4;0;;ѕродольный шов;Ћќ∆№;;;;;10,30;;;;;;;;;;;;;;;;
43461390;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43461440;4;0;;ѕродольный шов;Ћќ∆№;;;;;6,24;;;;;;;;;;;;;;;;
43473020;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43473070;4;0;;ѕродольный шов;Ћќ∆№;;;;;12,36;;;;;;;;;;;;;;;;
43484630;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43484680;4;0;;ѕродольный шов;Ћќ∆№;;;;;10,54;;;;;;;;;;;;;;;;
43495970;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43496020;4;0;;ѕродольный шов;Ћќ∆№;;;;;12,36;;;;;;;;;;;;;;;;
43507130;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43507180;4;0;;ѕродольный шов;Ћќ∆№;;;;;1,30;;;;;;;;;;;;;;;;
43518480;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43518530;4;0;;ѕродольный шов;Ћќ∆№;;;;;6,54;;;;;;;;;;;;;;;;
43530090;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43530140;4;0;;ѕродольный шов;Ћќ∆№;;;;;11,24;;;;;;;;;;;;;;;;
43541780;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43541830;4;0;;ѕродольный шов;Ћќ∆№;;;;;8,41;;;;;;;;;;;;;;;;
43553120;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43553170;4;0;;ѕродольный шов;Ћќ∆№;;;;;12,54;;;;;;;;;;;;;;;;
43564570;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43564620;4;1;;ƒвойной прод. шов;Ћќ∆№;;;;;12,12;6,12;;;;;;;;;;;;;;;
43576130;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43576180;4;0;;ѕродольный шов;Ћќ∆№;;;;;6,12;;;;;;;;;;;;;;;;
43587690;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43587740;4;3;;—пиральный шов;Ћќ∆№;;;;;6,05;;;;;;;;;;;;;;;;
43599120;4;3;;—пиральный шов;Ћќ∆№;;;;;12,54;;;;;;;;;;;;;;;;
43599170;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43599220;4;3;;—пиральный шов;Ћќ∆№;;;;;3,30;;;;;;;;;;;;;;;;
43608960;4;3;;—пиральный шов;Ћќ∆№;;;;;11,00;;;;;;;;;;;;;;;;
43609010;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43609060;4;3;;—пиральный шов;Ћќ∆№;;;;;11,11;;;;;;;;;;;;;;;;
43619300;4;3;;—пиральный шов;Ћќ∆№;;;;;10,11;;;;;;;;;;;;;;;;
43619350;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43619400;4;3;;—пиральный шов;Ћќ∆№;;;;;3,47;;;;;;;;;;;;;;;;
43628810;4;3;;—пиральный шов;Ћќ∆№;;;;;9,11;;;;;;;;;;;;;;;;
43628860;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43628910;4;3;;—пиральный шов;Ћќ∆№;;;;;4,12;;;;;;;;;;;;;;;;
43639740;4;3;;—пиральный шов;Ћќ∆№;;;;;7,05;;;;;;;;;;;;;;;;
43639790;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43639840;4;3;;—пиральный шов;Ћќ∆№;;;;;6,30;;;;;;;;;;;;;;;;
43651340;4;3;;—пиральный шов;Ћќ∆№;;;;;2,12;;;;;;;;;;;;;;;;
43651390;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43651440;4;3;;—пиральный шов;Ћќ∆№;;;;;7,54;;;;;;;;;;;;;;;;
43662380;4;3;;—пиральный шов;Ћќ∆№;;;;;11,30;;;;;;;;;;;;;;;;
43662430;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43662480;4;3;;—пиральный шов;Ћќ∆№;;;;;2,42;;;;;;;;;;;;;;;;
43673830;4;3;;—пиральный шов;Ћќ∆№;;;;;9,24;;;;;;;;;;;;;;;;
43673880;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43673930;4;3;;—пиральный шов;Ћќ∆№;;;;;8,00;;;;;;;;;;;;;;;;
43685410;4;3;;—пиральный шов;Ћќ∆№;;;;;3,23;;;;;;;;;;;;;;;;
43685460;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43685510;4;3;;—пиральный шов;Ћќ∆№;;;;;4,17;;;;;;;;;;;;;;;;
43696880;4;3;;—пиральный шов;Ћќ∆№;;;;;10,54;;;;;;;;;;;;;;;;
43696930;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43696980;4;3;;—пиральный шов;Ћќ∆№;;;;;11,35;;;;;;;;;;;;;;;;
43708000;4;3;;—пиральный шов;Ћќ∆№;;;;;3,42;;;;;;;;;;;;;;;;
43708050;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43708100;4;3;;—пиральный шов;Ћќ∆№;;;;;12,54;;;;;;;;;;;;;;;;
43719580;4;3;;—пиральный шов;Ћќ∆№;;;;;8,11;;;;;;;;;;;;;;;;
43719630;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43719680;4;3;;—пиральный шов;Ћќ∆№;;;;;4,30;;;;;;;;;;;;;;;;
43731120;4;3;;—пиральный шов;Ћќ∆№;;;;;11,30;;;;;;;;;;;;;;;;
43731170;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43731220;4;3;;—пиральный шов;Ћќ∆№;;;;;3,36;;;;;;;;;;;;;;;;
43742680;4;3;;—пиральный шов;Ћќ∆№;;;;;10,24;;;;;;;;;;;;;;;;
43742730;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43742780;4;3;;—пиральный шов;Ћќ∆№;;;;;2,47;;;;;;;;;;;;;;;;
43754290;4;3;;—пиральный шов;Ћќ∆№;;;;;10,18;;;;;;;;;;;;;;;;
43754340;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43754390;4;3;;—пиральный шов;Ћќ∆№;;;;;6,42;;;;;;;;;;;;;;;;
43759850;4;3;;—пиральный шов;Ћќ∆№;;;;;8,35;;;;;;;;;;;;;;;;
43759900;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43759950;4;3;;—пиральный шов;Ћќ∆№;;;;;7,42;;;;;;;;;;;;;;;;
43770170;4;3;;—пиральный шов;Ћќ∆№;;;;;6,24;;;;;;;;;;;;;;;;
43770220;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43770270;4;3;;—пиральный шов;Ћќ∆№;;;;;5,30;;;;;;;;;;;;;;;;
43770680;2;7;;«аводской дефект;Ћќ∆№;45;150; 0,0 ; 0,0 ;2,47;3,12;;;0;;;;;;;;;Ёквивалент потери металла 10%.;;;
43779450;2;7;;«аводской дефект;Ћќ∆№;40;130; 0,0 ; 0,0 ;2,47;3,12;;;0;;;;;;;;;Ёквивалент потери металла 12%.;;;
43781200;2;7;;«аводской дефект;Ћќ∆№;45;145; 0,0 ; 0,0 ;2,42;3,06;;;0;;;;;;;;;Ёквивалент потери металла 15%.;;;
43781750;4;3;;—пиральный шов;Ћќ∆№;;;;;12,36;;;;;;;;;;;;;;;;
43781800;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43781850;4;3;;—пиральный шов;Ћќ∆№;;;;;2,30;;;;;;;;;;;;;;;;
43793180;4;3;;—пиральный шов;Ћќ∆№;;;;;8,41;;;;;;;;;;;;;;;;
43793230;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43793280;4;3;;—пиральный шов;Ћќ∆№;;;;;6,47;;;;;;;;;;;;;;;;
43804620;4;3;;—пиральный шов;Ћќ∆№;;;;;1,18;;;;;;;;;;;;;;;;
43804670;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43804720;4;3;;—пиральный шов;Ћќ∆№;;;;;4,30;;;;;;;;;;;;;;;;
43815510;4;3;;—пиральный шов;Ћќ∆№;;;;;7,05;;;;;;;;;;;;;;;;
43815560;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43815610;4;3;;—пиральный шов;Ћќ∆№;;;;;9,48;;;;;;;;;;;;;;;;
43826450;4;3;;—пиральный шов;Ћќ∆№;;;;;12,42;;;;;;;;;;;;;;;;
43826500;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43826550;4;3;;—пиральный шов;Ћќ∆№;;;;;6,47;;;;;;;;;;;;;;;;
43837920;4;3;;—пиральный шов;Ћќ∆№;;;;;1,06;;;;;;;;;;;;;;;;
43837970;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43838020;4;3;;—пиральный шов;Ћќ∆№;;;;;10,30;;;;;;;;;;;;;;;;
43849020;4;3;;—пиральный шов;Ћќ∆№;;;;;2,36;;;;;;;;;;;;;;;;
43849070;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43849120;4;3;;—пиральный шов;Ћќ∆№;;;;;3,30;;;;;;;;;;;;;;;;
43860580;4;3;;—пиральный шов;Ћќ∆№;;;;;10,18;;;;;;;;;;;;;;;;
43860630;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43860680;4;3;;—пиральный шов;Ћќ∆№;;;;;4,30;;;;;;;;;;;;;;;;
43871890;4;3;;—пиральный шов;Ћќ∆№;;;;;9,41;;;;;;;;;;;;;;;;
43871940;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43871990;4;3;;—пиральный шов;Ћќ∆№;;;;;1,48;;;;;;;;;;;;;;;;
43883150;4;3;;—пиральный шов;Ћќ∆№;;;;;6,47;;;;;;;;;;;;;;;;
43883200;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43883250;4;3;;—пиральный шов;Ћќ∆№;;;;;2,17;;;;;;;;;;;;;;;;
43893800;4;3;;—пиральный шов;Ћќ∆№;;;;;3,06;;;;;;;;;;;;;;;;
43893850;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43893900;4;3;;—пиральный шов;Ћќ∆№;;;;;4,12;;;;;;;;;;;;;;;;
43895350;2;1;;ћеханическое повреждение;Ћќ∆№;380;145; 10,0 ; 10,0 ;11,05;11,30;;;0;;;;;;;;;;;;
43895420;2;1;;ћеханическое повреждение;Ћќ∆№;125;45; 10,0 ; 10,0 ;11,41;11,54;;;0;;;;;;;;;;;;
43905080;4;3;;—пиральный шов;Ћќ∆№;;;;;9,11;;;;;;;;;;;;;;;;
43905130;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43905180;4;3;;—пиральный шов;Ћќ∆№;;;;;10,48;;;;;;;;;;;;;;;;
43916150;4;3;;—пиральный шов;Ћќ∆№;;;;;2,42;;;;;;;;;;;;;;;;
43916200;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43916250;4;3;;—пиральный шов;Ћќ∆№;;;;;7,00;;;;;;;;;;;;;;;;
43925890;4;3;;—пиральный шов;Ћќ∆№;;;;;1,30;;;;;;;;;;;;;;;;
43925940;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43925990;4;3;;—пиральный шов;Ћќ∆№;;;;;8,00;;;;;;;;;;;;;;;;
43937220;4;3;;—пиральный шов;Ћќ∆№;;;;;1,30;;;;;;;;;;;;;;;;
43937270;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43937320;4;3;;—пиральный шов;Ћќ∆№;;;;;1,30;;;;;;;;;;;;;;;;
43948880;4;3;;—пиральный шов;Ћќ∆№;;;;;9,00;;;;;;;;;;;;;;;;
43948930;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43948980;4;3;;—пиральный шов;Ћќ∆№;;;;;4,00;;;;;;;;;;;;;;;;
43960300;4;3;;—пиральный шов;Ћќ∆№;;;;;1,11;;;;;;;;;;;;;;;;
43960350;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43960400;4;3;;—пиральный шов;Ћќ∆№;;;;;1,42;;;;;;;;;;;;;;;;
43971830;4;3;;—пиральный шов;Ћќ∆№;;;;;11,05;;;;;;;;;;;;;;;;
43971880;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43971930;4;3;;—пиральный шов;Ћќ∆№;;;;;1,18;;;;;;;;;;;;;;;;
43982410;4;3;;—пиральный шов;Ћќ∆№;;;;;6,54;;;;;;;;;;;;;;;;
43982460;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43982510;4;3;;—пиральный шов;Ћќ∆№;;;;;6,47;;;;;;;;;;;;;;;;
43994070;4;3;;—пиральный шов;Ћќ∆№;;;;;2,23;;;;;;;;;;;;;;;;
43994120;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
43994170;4;3;;—пиральный шов;Ћќ∆№;;;;;6,05;;;;;;;;;;;;;;;;
44003770;4;3;;—пиральный шов;Ћќ∆№;;;;;12,36;;;;;;;;;;;;;;;;
44003820;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44003870;4;3;;—пиральный шов;Ћќ∆№;;;;;1,06;;;;;;;;;;;;;;;;
44014450;4;3;;—пиральный шов;Ћќ∆№;;;;;2,06;;;;;;;;;;;;;;;;
44014500;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44014550;4;3;;—пиральный шов;Ћќ∆№;;;;;1,11;;;;;;;;;;;;;;;;
44026050;4;3;;—пиральный шов;Ћќ∆№;;;;;8,18;;;;;;;;;;;;;;;;
44026100;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44026150;4;3;;—пиральный шов;Ћќ∆№;;;;;7,00;;;;;;;;;;;;;;;;
44037580;4;3;;—пиральный шов;Ћќ∆№;;;;;2,00;;;;;;;;;;;;;;;;
44037630;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44037680;4;3;;—пиральный шов;Ћќ∆№;;;;;8,35;;;;;;;;;;;;;;;;
44049080;4;3;;—пиральный шов;Ћќ∆№;;;;;3,36;;;;;;;;;;;;;;;;
44049130;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44049170;2;0;; оррози€ ;Ћќ∆№;30;310; 10,0 ; 10,0 ;6,17;7,05;;;0;;;;;;;;;"ѕоперечна€ канавка; ";;;
44049180;4;3;;—пиральный шов;Ћќ∆№;;;;;12,42;;;;;;;;;;;;;;;;
44060490;4;3;;—пиральный шов;Ћќ∆№;;;;;6,05;;;;;;;;;;;;;;;;
44060540;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44060590;4;3;;—пиральный шов;Ћќ∆№;;;;;12,00;;;;;;;;;;;;;;;;
44072050;4;3;;—пиральный шов;Ћќ∆№;;;;;7,00;;;;;;;;;;;;;;;;
44072100;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44072150;4;3;;—пиральный шов;Ћќ∆№;;;;;5,35;;;;;;;;;;;;;;;;
44083650;4;3;;—пиральный шов;Ћќ∆№;;;;;1,06;;;;;;;;;;;;;;;;
44083700;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44083750;4;3;;—пиральный шов;Ћќ∆№;;;;;5,54;;;;;;;;;;;;;;;;
44095300;4;3;;—пиральный шов;Ћќ∆№;;;;;1,23;;;;;;;;;;;;;;;;
44095350;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44095400;4;3;;—пиральный шов;Ћќ∆№;;;;;3,30;;;;;;;;;;;;;;;;
44106840;4;3;;—пиральный шов;Ћќ∆№;;;;;10,18;;;;;;;;;;;;;;;;
44106890;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44106940;4;3;;—пиральный шов;Ћќ∆№;;;;;3,12;;;;;;;;;;;;;;;;
44117510;4;3;;—пиральный шов;Ћќ∆№;;;;;4,12;;;;;;;;;;;;;;;;
44117560;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44117610;4;3;;—пиральный шов;Ћќ∆№;;;;;4,05;;;;;;;;;;;;;;;;
44127910;4;3;;—пиральный шов;Ћќ∆№;;;;;3,17;;;;;;;;;;;;;;;;
44127960;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44128010;4;3;;—пиральный шов;Ћќ∆№;;;;;12,24;;;;;;;;;;;;;;;;
44139360;4;3;;—пиральный шов;Ћќ∆№;;;;;6,47;;;;;;;;;;;;;;;;
44139410;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44139460;4;3;;—пиральный шов;Ћќ∆№;;;;;12,42;;;;;;;;;;;;;;;;
44150250;4;3;;—пиральный шов;Ћќ∆№;;;;;3,06;;;;;;;;;;;;;;;;
44150300;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44150350;4;3;;—пиральный шов;Ћќ∆№;;;;;6,35;;;;;;;;;;;;;;;;
44161760;4;3;;—пиральный шов;Ћќ∆№;;;;;1,06;;;;;;;;;;;;;;;;
44161810;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44161860;4;3;;—пиральный шов;Ћќ∆№;;;;;10,18;;;;;;;;;;;;;;;;
44172540;4;3;;—пиральный шов;Ћќ∆№;;;;;12,00;;;;;;;;;;;;;;;;
44172590;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44172640;4;3;;—пиральный шов;Ћќ∆№;;;;;9,11;;;;;;;;;;;;;;;;
44183530;4;3;;—пиральный шов;Ћќ∆№;;;;;12,18;;;;;;;;;;;;;;;;
44183580;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44183630;4;3;;—пиральный шов;Ћќ∆№;;;;;9,24;;;;;;;;;;;;;;;;
44195090;4;3;;—пиральный шов;Ћќ∆№;;;;;4,05;;;;;;;;;;;;;;;;
44195140;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44195190;4;3;;—пиральный шов;Ћќ∆№;;;;;1,30;;;;;;;;;;;;;;;;
44196660;2;7;;«аводской дефект;Ћќ∆№;40;270; 0,0 ; 0,0 ;6,54;7,35;;;0;;;;;;;;;Ёквивалент потери металла 10%.;;;
44205430;2;7;;«аводской дефект;Ћќ∆№;30;245; 0,0 ; 0,0 ;6,47;7,30;;;0;;;;;;;;;Ёквивалент потери металла 13%.;;;
44206030;4;3;;—пиральный шов;Ћќ∆№;;;;;4,12;;;;;;;;;;;;;;;;
44206080;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44206130;4;3;;—пиральный шов;Ћќ∆№;;;;;2,17;;;;;;;;;;;;;;;;
44217560;4;3;;—пиральный шов;Ћќ∆№;;;;;9,11;;;;;;;;;;;;;;;;
44217610;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44217660;4;3;;—пиральный шов;Ћќ∆№;;;;;11,24;;;;;;;;;;;;;;;;
44228050;4;3;;—пиральный шов;Ћќ∆№;;;;;10,48;;;;;;;;;;;;;;;;
44228100;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44228150;4;3;;—пиральный шов;Ћќ∆№;;;;;9,18;;;;;;;;;;;;;;;;
44239600;4;3;;—пиральный шов;Ћќ∆№;;;;;4,12;;;;;;;;;;;;;;;;
44239650;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44239700;4;3;;—пиральный шов;Ћќ∆№;;;;;7,05;;;;;;;;;;;;;;;;
44251030;4;3;;—пиральный шов;Ћќ∆№;;;;;1,18;;;;;;;;;;;;;;;;
44251080;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44251130;4;3;;—пиральный шов;Ћќ∆№;;;;;3,42;;;;;;;;;;;;;;;;
44262490;4;3;;—пиральный шов;Ћќ∆№;;;;;10,24;;;;;;;;;;;;;;;;
44262540;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44262590;4;3;;—пиральный шов;Ћќ∆№;;;;;8,41;;;;;;;;;;;;;;;;
44274170;4;3;;—пиральный шов;Ћќ∆№;;;;;4,05;;;;;;;;;;;;;;;;
44274220;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44274270;4;3;;—пиральный шов;Ћќ∆№;;;;;5,17;;;;;;;;;;;;;;;;
44284970;4;3;;—пиральный шов;Ћќ∆№;;;;;7,05;;;;;;;;;;;;;;;;
44285020;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44285070;4;3;;—пиральный шов;Ћќ∆№;;;;;7,12;;;;;;;;;;;;;;;;
44295150;4;3;;—пиральный шов;Ћќ∆№;;;;;4,54;;;;;;;;;;;;;;;;
44295200;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44295250;4;3;;—пиральный шов;Ћќ∆№;;;;;12,36;;;;;;;;;;;;;;;;
44306680;4;3;;—пиральный шов;Ћќ∆№;;;;;7,30;;;;;;;;;;;;;;;;
44306730;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44306780;4;3;;—пиральный шов;Ћќ∆№;;;;;12,36;;;;;;;;;;;;;;;;
44318170;4;3;;—пиральный шов;Ћќ∆№;;;;;7,12;;;;;;;;;;;;;;;;
44318220;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44318270;4;3;;—пиральный шов;Ћќ∆№;;;;;7,47;;;;;;;;;;;;;;;;
44329600;4;3;;—пиральный шов;Ћќ∆№;;;;;1,53;;;;;;;;;;;;;;;;
44329650;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44329700;4;3;;—пиральный шов;Ћќ∆№;;;;;10,00;;;;;;;;;;;;;;;;
44340680;4;3;;—пиральный шов;Ћќ∆№;;;;;1,36;;;;;;;;;;;;;;;;
44340730;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44340780;4;3;;—пиральный шов;Ћќ∆№;;;;;8,54;;;;;;;;;;;;;;;;
44351800;4;3;;—пиральный шов;Ћќ∆№;;;;;1,11;;;;;;;;;;;;;;;;
44351850;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44351900;4;3;;—пиральный шов;Ћќ∆№;;;;;1,00;;;;;;;;;;;;;;;;
44363370;4;3;;—пиральный шов;Ћќ∆№;;;;;7,42;;;;;;;;;;;;;;;;
44363420;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44363470;4;3;;—пиральный шов;Ћќ∆№;;;;;9,35;;;;;;;;;;;;;;;;
44374860;4;3;;—пиральный шов;Ћќ∆№;;;;;4,00;;;;;;;;;;;;;;;;
44374910;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44374960;4;3;;—пиральный шов;Ћќ∆№;;;;;5,00;;;;;;;;;;;;;;;;
44386420;4;3;;—пиральный шов;Ћќ∆№;;;;;12,00;;;;;;;;;;;;;;;;
44386470;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44386520;4;3;;—пиральный шов;Ћќ∆№;;;;;4,05;;;;;;;;;;;;;;;;
44397560;4;3;;—пиральный шов;Ћќ∆№;;;;;11,54;;;;;;;;;;;;;;;;
44397610;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44397660;4;3;;—пиральный шов;Ћќ∆№;;;;;5,54;;;;;;;;;;;;;;;;
44408670;4;3;;—пиральный шов;Ћќ∆№;;;;;1,48;;;;;;;;;;;;;;;;
44408720;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44408770;4;3;;—пиральный шов;Ћќ∆№;;;;;4,47;;;;;;;;;;;;;;;;
44419900;4;3;;—пиральный шов;Ћќ∆№;;;;;1,11;;;;;;;;;;;;;;;;
44419950;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44420000;4;3;;—пиральный шов;Ћќ∆№;;;;;11,18;;;;;;;;;;;;;;;;
44429600;4;3;;—пиральный шов;Ћќ∆№;;;;;5,35;;;;;;;;;;;;;;;;
44429650;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44429700;4;3;;—пиральный шов;Ћќ∆№;;;;;12,54;;;;;;;;;;;;;;;;
44441140;4;3;;—пиральный шов;Ћќ∆№;;;;;7,42;;;;;;;;;;;;;;;;
44441190;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44441240;4;3;;—пиральный шов;Ћќ∆№;;;;;12,42;;;;;;;;;;;;;;;;
44452600;4;3;;—пиральный шов;Ћќ∆№;;;;;7,17;;;;;;;;;;;;;;;;
44452650;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44452700;4;3;;—пиральный шов;Ћќ∆№;;;;;8,24;;;;;;;;;;;;;;;;
44463200;4;3;;—пиральный шов;Ћќ∆№;;;;;8,41;;;;;;;;;;;;;;;;
44463250;0;0;;Ўов;Ћќ∆№;;;;;;;;;;;;;;;;;;;;;
44463300;4;3;;—пиральный шов;Ћќ∆№;;;;;1,42;;;;;;;;;;;;;;;;
